"Data Source","World Development Indicators",

"Last Updated Date","2020-05-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Antigua and Barbuda","ATG","Population ages 65-69, male (% of male population)","SP.POP.6569.MA.5Y","1.10693813006523","1.14188060744941","1.16860798166889","1.20513590629224","1.24907885040531","1.31004366812227","1.3438679411661","1.36972158171869","1.40215198386012","1.44554455445545","1.52390275738293","1.63193654302526","1.71463963229781","1.76319936958235","1.7840593141798","1.76946915925222","1.86102557236578","1.9357219538379","1.99200510598273","2.02380151953204","2.03848223896663","2.11649113361822","2.17903019705427","2.23812884363343","2.28623224896767","2.31388329979879","2.37528895440383","2.43992235089363","2.49874728578587","2.55992552943914","2.59286138417893","2.49127726872534","2.39089915804358","2.32234825744889","2.28211258422082","2.26309207917772","2.18186177546005","2.10585220746326","2.04122994962071","1.98696233880839","1.94903388406609","1.9593253968254","1.99706951755576","2.05744822979292","2.14422899839512","2.2417809992234","2.23838836038053","2.25903990803908","2.32255530185854","2.42495898079336","2.54760434968422","2.60271730234081","2.66755815830125","2.74624013105504","2.84032178329064","2.9426134849427","3.01419218770596","3.0770234419171","3.14741808311252","",
"Australia","AUS","Population ages 65-69, male (% of male population)","SP.POP.6569.MA.5Y","2.89743382468691","2.84099544127014","2.7989478138554","2.77213467947913","2.76050395361361","2.76384526105256","2.74381196202854","2.74458223913787","2.76516280076911","2.79869258527785","2.83570960877521","2.86342000610126","2.88999815467716","2.92444401186828","2.97547902772047","3.04335390933385","3.09039037468029","3.16080171727648","3.24042295857792","3.30459508533571","3.33832946144853","3.32166999727194","3.27240653622165","3.22035727023508","3.20501685541501","3.24358703107559","3.29469330619279","3.38657007522987","3.49475073419543","3.58961027057642","3.65802440969533","3.69712673377796","3.72171065196406","3.73032739299876","3.72248366900299","3.70017504119076","3.66006460315309","3.6034373981438","3.54245878877486","3.49848351508521","3.48756494929458","3.48452567957408","3.51657360512016","3.57199031753976","3.63375441478174","3.69295384172641","3.72075128304881","3.74487238106977","3.78487204577198","3.86776413970414","4.00250122479866","4.16871334289701","4.3676687221509","4.55730951767712","4.69158255894906","4.75731749704726","4.79647150640807","4.78764406865212","4.75449808998422","",
"Austria","AUT","Population ages 65-69, male (% of male population)","SP.POP.6569.MA.5Y","3.93973803899661","3.99887648788423","4.09009826696082","4.2017716014628","4.32132504785134","4.44305167396407","4.52279268513826","4.6075006038541","4.68703728708218","4.74675772740922","4.78002471078692","4.75080729634749","4.6975163794481","4.63474253477592","4.57796044567827","4.53259001574182","4.47572524198769","4.43977766586876","4.3944101360676","4.29013208542951","4.10350777458063","3.80679191212917","3.42635709256556","3.05339786849874","2.81679263802458","2.78142947630177","2.88779814622737","3.15870802956209","3.5106299983165","3.83038765306664","4.05733013846158","4.18131442811103","4.24236249728676","4.2554727277086","4.24035733451017","4.20495703872116","4.14497517778076","4.06625936598238","3.99265644012902","3.9560910110423","3.97497295988871","4.02272163178282","4.10927772435086","4.22843465599568","4.37342024327471","4.53819348120254","4.70753803767778","4.90278034298916","5.0934946464183","5.23569325360693","5.30512301391534","5.28823169431672","5.21149395870972","5.10122856224793","4.99557285793978","4.91807291529368","4.82477537816317","4.7536229340408","4.71840444433872","",
"Azerbaijan","AZE","Population ages 65-69, male (% of male population)","SP.POP.6569.MA.5Y","1.54372703569845","1.53612041345542","1.57721449757881","1.63211625843702","1.66157189902637","1.65101811356636","1.59429606992671","1.51698569056627","1.43927986158853","1.38552339650631","1.36615719181004","1.36872489647711","1.38373818088719","1.40318645319958","1.42197024990491","1.43845839215548","1.44406673921443","1.45928426842217","1.46617668474117","1.43925308605154","1.3700896363391","1.27233510337417","1.1486909687098","1.02798588573104","0.945894263566856","0.91974553941312","0.931577266335791","0.975412542964741","1.05628949064086","1.1835191855791","1.35760890957849","1.54736253490728","1.7649240383662","1.97611522492415","2.14402725937547","2.25724331115723","2.32325222987585","2.35151699938504","2.36677928623472","2.39555928743662","2.44441898498157","2.50194759851011","2.57435307251281","2.62381468789734","2.60059294462305","2.48713454782473","2.28421191823398","2.02463789808585","1.76053101114534","1.55394433274752","1.4336471445267","1.37885906698717","1.38023715758824","1.43098056516451","1.5262515908372","1.66385681734601","1.82574262244606","2.02730983272167","2.25630292397001","",
"Burundi","BDI","Population ages 65-69, male (% of male population)","SP.POP.6569.MA.5Y","1.18109361836329","1.19245518497422","1.20947662854655","1.22838218162627","1.24494437533394","1.25703958841123","1.25301922549143","1.24699413615099","1.24074791635302","1.2364083993786","1.23500674252999","1.2498506044326","1.26548694514185","1.28417426920233","1.30430432863314","1.32145803841476","1.30292197725218","1.28495592075312","1.26848856804566","1.25388244584929","1.2399294160462","1.21638537825252","1.19333730594678","1.17057913875809","1.14890767273074","1.12956410488587","1.10441154888842","1.08367114351841","1.06707606747196","1.0543411022503","1.04516422963891","1.02553738100076","1.00577670427866","0.986996041506873","0.970833035588539","0.958276299182127","0.965621224085771","0.97354389945767","0.977701204055767","0.973804461521694","0.960143400486857","0.929995278926863","0.898390739618025","0.867258052942443","0.83854953225046","0.813130440604777","0.793785553950575","0.77967358209063","0.76939891473104","0.761125448419197","0.75448050783481","0.742800354174578","0.730916246273753","0.727576009926132","0.744329383196643","0.785133782638124","0.837764137558546","0.905545358714274","0.978263812306765","",
"Belgium","BEL","Population ages 65-69, male (% of male population)","SP.POP.6569.MA.5Y","3.88655068598904","3.93594342597855","4.0089816823719","4.09770927712702","4.19223488788118","4.28834493406129","4.34809398267022","4.41462854425001","4.48112523954689","4.53724745476381","4.5779320427072","4.56756552386352","4.53657757611278","4.50012368000232","4.47676695834651","4.47377340726017","4.45884727994991","4.47822958685818","4.4942513938142","4.4490072448587","4.31672710240805","4.08196570906908","3.75695244353781","3.44123407036113","3.27485839094941","3.32615400484811","3.53482766435238","3.92441406025022","4.38714991492185","4.7742909935768","5.00811908812938","5.08477267374627","5.04320762368208","4.93855979134985","4.84647744997036","4.80554949949046","4.77076099464652","4.76982623569282","4.78731948701177","4.79983571851539","4.79470964205274","4.747137970931","4.69558988688827","4.64039953019021","4.58043649943586","4.51631980379708","4.41385908578573","4.28878244899607","4.17553982500211","4.12833336146099","4.17771089551841","4.3120051576479","4.53669457453665","4.79556643545362","5.01382745670959","5.1546741053744","5.24150929959628","5.26939591255985","5.26812791338002","",
"Benin","BEN","Population ages 65-69, male (% of male population)","SP.POP.6569.MA.5Y","2.15371793220254","2.11246619849741","2.06621193919319","2.02271009057353","1.99179018461974","1.97644018534186","1.96578702677047","1.96339069035743","1.96506338444826","1.96548071567326","1.96230478344815","1.93788301205181","1.9129416357603","1.88763925057267","1.86145342491801","1.83393543098436","1.78808336870544","1.74217858372131","1.69787474542171","1.65684653574177","1.61910979598749","1.56781013130728","1.52056072157776","1.47789502554923","1.43985861832813","1.40646161759008","1.3678980199689","1.3339464958173","1.30405567660336","1.2772951757721","1.25304306922931","1.22086862296728","1.19270637231925","1.16906791292168","1.15054576391756","1.13746986794751","1.1155394738998","1.09882488448646","1.08759545812039","1.08164802229397","1.08106813824287","1.07400564316304","1.0702807617262","1.07167612091907","1.08079425737811","1.09816903566313","1.11449197922652","1.13871492451406","1.16314635526466","1.17785762786681","1.17911922385449","1.15981620752224","1.13174829048303","1.10506425520838","1.0922314225107","1.09843548510739","1.11008641343741","1.13573065805428","1.16836865466612","",
"Burkina Faso","BFA","Population ages 65-69, male (% of male population)","SP.POP.6569.MA.5Y","1.34020454982805","1.3478618540204","1.35531170536654","1.36395271756619","1.37448521535782","1.38735818975098","1.39828169372111","1.40931931705814","1.42013887865507","1.43052324695509","1.44048120816397","1.44346803638839","1.44571117335177","1.44844549222533","1.45253929057348","1.45808399293022","1.46008504904077","1.46148822640654","1.46216383175646","1.46182991192317","1.46004385512562","1.45048775369067","1.44095402826812","1.43109601664254","1.42029015430306","1.4080496910729","1.3802006630601","1.35338016808092","1.32713420938385","1.30052314851043","1.27319895301334","1.23070837665567","1.18972453450032","1.15136466234659","1.11672830834376","1.08607928433402","1.04615140092386","1.01030941634152","0.979665383205158","0.955815969087429","0.9392349108032","0.920599662879956","0.907405126237929","0.898768722476151","0.893838465415374","0.891950668098459","0.885994288498751","0.883320658910999","0.882464892960379","0.881692256083675","0.880270791311901","0.871445227899578","0.863913279943982","0.858131151986879","0.854429811975845","0.853031876180038","0.846627635252673","0.842282493411931","0.841940355532596","",
"Bangladesh","BGD","Population ages 65-69, male (% of male population)","SP.POP.6569.MA.5Y","1.37924458339785","1.38562840747034","1.39154957840789","1.39908919132679","1.41129885217298","1.43064632425816","1.44441529497158","1.46067881035702","1.4776508894156","1.49498130398536","1.51463515917791","1.53471698542089","1.55757893347131","1.58308410746831","1.60974119755873","1.63694481327511","1.62508527295428","1.61081730119507","1.59598484668169","1.58382236279073","1.57696579728788","1.55204601517967","1.53001522092733","1.51050374744078","1.49356363492893","1.48031830016898","1.47808873411223","1.4800766611055","1.48543780253542","1.49361877898939","1.50506409343226","1.50831286736806","1.51408346886207","1.52321469559046","1.5367176288612","1.55545265178733","1.57495621364277","1.59676803405848","1.62153637171291","1.64967862282406","1.68119678881612","1.70032485667258","1.72011657306933","1.74177072361319","1.76702573343644","1.796678406271","1.819917183713","1.84409655681951","1.86618461600698","1.8824274333691","1.89144559247684","1.89469964091927","1.89816688982643","1.89855051314954","1.89020625962922","1.87155037639132","1.83472204680863","1.78934051768718","1.75275775221106","",
"Bulgaria","BGR","Population ages 65-69, male (% of male population)","SP.POP.6569.MA.5Y","2.46127837433305","2.54381265244547","2.66795568363651","2.82107094273923","2.98571018237503","3.15163539338446","3.28749697862545","3.42117830730046","3.55172447459229","3.68077475350656","3.81008972690646","3.89820686411491","3.98487032939648","4.0712193978066","4.1598075772223","4.25067101864183","4.30009830362298","4.37478807079694","4.43404528291943","4.41356206769249","4.28381071296374","4.0102300913227","3.63064287169696","3.26029270051482","3.0600601949598","3.10879618291488","3.35400221674112","3.79661631730698","4.32052327816998","4.77300569065752","5.07867900782384","5.22083439071957","5.25848514374356","5.2426139136244","5.23859654106454","5.27756047032024","5.29165202271508","5.33151810940156","5.37304691385132","5.38188724981799","5.34141195208657","5.23626473620895","5.09002408440613","4.92881977214219","4.79344596869605","4.71062264011728","4.64008371204543","4.6101420630722","4.63265104996037","4.7268692226986","4.90138376914465","5.10900287937386","5.39345568126947","5.70181013827379","5.95981966193279","6.12702526877452","6.1741776735818","6.13880356657106","6.05862836604653","",
"Bahrain","BHR","Population ages 65-69, male (% of male population)","SP.POP.6569.MA.5Y","1.38451277569513","1.24447790608842","1.09518269056286","0.947979740672354","0.805660641726216","0.678785987360537","0.740853891392347","0.827654728317415","0.932576726048689","1.04713922641018","1.17121899010642","1.1496947824121","1.13535298500885","1.11911323598825","1.0934921432159","1.05769682489614","0.985571531809913","0.907619744184841","0.844316749620832","0.817161901139923","0.831907206693288","0.879608207844089","0.943173043016368","1.00918193708689","1.0454901725637","1.03081171729645","0.950731518263734","0.883826595711574","0.863879146750908","0.895032210332569","0.953985071706131","0.957721031485928","0.954948399047367","0.954237271726889","0.954247789283936","0.949223907884653","0.939538799194251","0.925317436102049","0.909987627361207","0.897583176224215","0.883730080661027","0.848545651855402","0.824775990373719","0.810477900226698","0.797662568862773","0.780132549518853","0.734107929155922","0.694722968010029","0.6685090639279","0.667481815051688","0.70150416445428","0.761899258451555","0.817215240127539","0.856700219012558","0.873878473995186","0.870380605510915","0.896342247146926","0.921423631430548","0.961084150169774","",
"Bahamas, The","BHS","Population ages 65-69, male (% of male population)","SP.POP.6569.MA.5Y","1.34577940671172","1.28677799465047","1.24858892347689","1.22764965016844","1.22591943957968","1.23000511284786","1.20005568703884","1.18648576749135","1.19378618983241","1.22447474213496","1.26454042715484","1.299516458992","1.31718377904128","1.33494601980021","1.3603944703707","1.38682035010469","1.43541679859836","1.50108692292635","1.57618741461062","1.635056232611","1.65546130084255","1.61677709970748","1.54629282691939","1.46761586205663","1.40788309401365","1.37695849367784","1.35655810267349","1.36097811500803","1.37782772267553","1.40565463801992","1.43627983072978","1.47598340966842","1.52066466539313","1.56931643911082","1.61713222692584","1.66217592626036","1.66982244292808","1.67510712894429","1.68797127216253","1.72463031197977","1.78267608059239","1.85069435008289","1.91529628911344","1.95534581687447","1.97001090864494","1.97372173946112","2.02054773209541","2.06855683643983","2.1163989415005","2.15284744762467","2.17839971629062","2.19313597787354","2.20817683570302","2.23188210450645","2.26961793003726","2.325338090833","2.39376052584248","2.47378414534156","2.5683048440653","",
"Bosnia and Herzegovina","BIH","Population ages 65-69, male (% of male population)","SP.POP.6569.MA.5Y","1.3571815416738","1.43683355537836","1.53998123837631","1.65227468576353","1.75622299470263","1.84472921803427","1.88635054756439","1.91744443568925","1.94944455560579","1.99412562800055","2.05627705627706","2.11425996089793","2.17530491670259","2.22271166961466","2.23469104086326","2.20378539148295","2.1600753751609","2.08965594351979","1.99545651724952","1.87844666308737","1.74222365850036","1.57745632176701","1.40173767724223","1.24657045416073","1.15280317665034","1.1407174519655","1.20802968374325","1.33541591299298","1.51861694988054","1.75509825873375","2.04180973449326","2.37472293048158","2.76133036913121","3.16774428649089","3.5377971794608","3.83032005310883","3.9526752026603","3.99097002349236","3.99537157878527","4.03907493190904","4.15820713494869","4.32422760348324","4.57501012757495","4.82545667857924","4.94818329176855","4.87965763997589","4.64317613143627","4.23280709547324","3.77040681304474","3.42822105951602","3.29682770946675","3.36966627145718","3.57688892506247","3.83868965116473","4.10390188345586","4.39113256486035","4.76675927248101","5.22684427427369","5.71379442695939","",
"Belarus","BLR","Population ages 65-69, male (% of male population)","SP.POP.6569.MA.5Y","2.45058620990237","2.38806283506052","2.32862044947833","2.28496488628887","2.27365730698971","2.30096156819095","2.35682840149839","2.44003669114423","2.53580913757713","2.62508000360093","2.69697719970875","2.74438336086529","2.77041129880452","2.78066697891426","2.78685689050849","2.79835589083025","2.79317770391584","2.79891031189711","2.78499410900867","2.7148579315243","2.58214907397877","2.40442946450174","2.18194870178899","1.97098016874978","1.84682318424856","1.84617048896582","1.92932183919648","2.09404839192835","2.32028046713173","2.58864199029433","2.88835242566865","3.19155140914748","3.53013794833735","3.85279603705915","4.09090985818967","4.21350674825227","4.22513743749054","4.12473872225601","3.97805230207017","3.87840490892344","3.87402115817532","3.93248418602913","4.08021806001029","4.23776812173849","4.2899973326695","4.18361527119485","3.93691490068874","3.5597267012449","3.15720375331343","2.87415896285761","2.78407509502296","2.8560683312309","3.06865880825542","3.35366618915032","3.62696461532957","3.8498218859756","3.90102341951647","4.03683912688505","4.32564630581732","",
"Belize","BLZ","Population ages 65-69, male (% of male population)","SP.POP.6569.MA.5Y","1.7134812924796","1.69672621591589","1.68805282172667","1.68051969012266","1.67359096966371","1.67205630587788","1.66608240004428","1.65858546098656","1.65326572078565","1.65022633605837","1.65941599103553","1.67405854366583","1.69274335163184","1.71338837321393","1.72825156001468","1.74377491913037","1.69044940493813","1.65734591634627","1.64762804546365","1.6394133513149","1.63359597376346","1.6082911570836","1.56317448689942","1.5093283107231","1.45668316831683","1.4144016178347","1.37910042379826","1.35247441341545","1.33874149433695","1.34802066892958","1.37884363236476","1.43098778627538","1.5119496084857","1.60067481397427","1.6672900139761","1.69511036924051","1.61335291165592","1.51645515164552","1.43002535750634","1.3753500702218","1.34922419608725","1.30368755110782","1.2781584825654","1.26051969700322","1.23952087197849","1.2070488287","1.23558878402482","1.2610306859687","1.2946814667421","1.34752583339681","1.42814638500446","1.44747600157466","1.48060881971619","1.5257760612395","1.57667741588126","1.62933355538901","1.67726065566633","1.72614471211345","1.77832052746884","",
"Bermuda","BMU","Population ages 65-69, male (% of male population)","SP.POP.6569.MA.5Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bolivia","BOL","Population ages 65-69, male (% of male population)","SP.POP.6569.MA.5Y","1.71252266679616","1.65365246038541","1.59915068143186","1.5526452041086","1.51883962423001","1.49911869297535","1.47524022713714","1.46232704018093","1.45812369514101","1.46065118755085","1.4687183176605","1.46783000793824","1.47126226248031","1.47903861862103","1.49129403408742","1.50763939694424","1.51608291413269","1.53001599859319","1.54525386313466","1.55645536893933","1.56145252395892","1.56053490645301","1.55813934343005","1.55866814253561","1.56768240416811","1.58726372136731","1.59459766559563","1.6093171447922","1.63103024995139","1.66021406076105","1.69632158493312","1.71913668558796","1.75015295239766","1.78279424190072","1.80922392030185","1.82575921886275","1.83072288648828","1.83128658016289","1.83012899351866","1.83086469536747","1.8355443678834","1.82900033011519","1.82572702770222","1.8286258933962","1.8423916567505","1.86914620971214","1.89553529161407","1.93417543462935","1.97924696891787","2.02403268686645","2.06516472149538","2.09461950211038","2.12283426191048","2.1496961260313","2.17599737238053","2.20236539442886","2.21778765313259","2.23363789013652","2.25043635848909","",
"Brazil","BRA","Population ages 65-69, male (% of male population)","SP.POP.6569.MA.5Y","1.2650512624494","1.28441169714169","1.30951179261986","1.33468561388398","1.35296222747301","1.36207221055481","1.35251484264037","1.33828625978907","1.32641510368098","1.32501243798264","1.33730355998119","1.35095816863696","1.3729102741405","1.39951531097817","1.42631388585992","1.45100863528241","1.46483766720206","1.47818200285747","1.49027637068385","1.49945016159007","1.50519219189077","1.49455343891784","1.48119004364404","1.46979485703727","1.46667714419255","1.47544674632948","1.48610843682739","1.50347870325613","1.52694443203073","1.55686313299565","1.59375597893549","1.63670955587042","1.68597962300397","1.73419076228032","1.77187348388003","1.79557365403293","1.80172795162575","1.79623156858752","1.79047627058478","1.79944076175419","1.83023341878718","1.87308446575672","1.93660658419387","2.00847564123958","2.07167682036783","2.11825183279528","2.14409104831355","2.15702664614949","2.16975135441538","2.19931948673205","2.25418490122091","2.31955402333985","2.40383225749871","2.50228104476712","2.60831343997089","2.71825901207417","2.81953236717383","2.92606955264379","3.03522830576367","",
